date,UNEMPLOYMENT_RATE,UNEMPLOYMENT_RATE_PCT_CHANGE,LABOR_FORCE_PARTICIPATION,LABOR_FORCE_PARTICIPATION_PCT_CHANGE,REAL_MEDIAN_HH_INCOME,REAL_MEDIAN_HH_INCOME_PCT_CHANGE,GINI_INDEX,GINI_INDEX_PCT_CHANGE,REAL_PCE_PER_CAPITA,REAL_PCE_PER_CAPITA_PCT_CHANGE,LIFE_EXPECTANCY_AT_BIRTH,LIFE_EXPECTANCY_AT_BIRTH_PCT_CHANGE,REAL_GDP_PER_CAPITA,REAL_GDP_PER_CAPITA_PCT_CHANGE,CPI_INFLATION,CPI_INFLATION_PCT_CHANGE,FEDERAL_MIN_WAGE,FEDERAL_MIN_WAGE_PCT_CHANGE,UNION_MEMBERSHIP_RATE,UNION_MEMBERSHIP_RATE_PCT_CHANGE,EDUCATION_BACHELORS_PLUS,EDUCATION_BACHELORS_PLUS_PCT_CHANGE,VIOLENT_CRIME_RATE,VIOLENT_CRIME_RATE_PCT_CHANGE,HEALTH_INSURANCE_COVERAGE,HEALTH_INSURANCE_COVERAGE_PCT_CHANGE,GOVT_SOCIAL_SPENDING_PER_CAP,GOVT_SOCIAL_SPENDING_PER_CAP_PCT_CHANGE,REAL_MEDIAN_RENT,REAL_MEDIAN_RENT_PCT_CHANGE,TOTAL_POPULATION,TOTAL_POPULATION_PCT_CHANGE,POVERTY_RATE_OFFICIAL,POVERTY_RATE_OFFICIAL_PCT_CHANGE
2014-12-01,5.6,-3.4482758620689724,62.8,-0.15898251192368873,,0.0,,0.0,,0.0,,0.0,,,236.252,-0.30846094445592387,7.25,0.0,,,,,,,,,,,280.383,0.22340737351567164,320815.0,0.062068019063299396,,
2015-01-01,5.7,1.7857142857143016,62.9,0.15923566878981443,72790.0,5.401100492325517,41.5,-0.47961630695444457,38177.0,2.7534047478064316,78.690243902439,-0.19180201082752424,,,234.747,-0.6370316441765556,7.25,0.0,,,,,,,,,,,281.223,0.29959020340035725,320997.0,0.05673051447094846,,
2015-02-01,5.5,-3.508771929824561,62.7,-0.31796502384736636,,0.0,,0.0,,0.0,,0.0,,,235.342,0.25346436802173855,7.25,0.0,,,,,,,,,,,282.171,0.3370990281733599,321164.0,0.05202540833715297,,
2015-03-01,5.4,-1.8181818181818077,62.6,-0.15948963317384823,,0.0,,0.0,,0.0,,0.0,,,235.976,0.26939517808124425,7.25,0.0,,,,,,,,,,,283.056,0.313639601518223,321344.0,0.056046132194143006,,
2015-04-01,5.4,0.0,62.8,0.31948881789136685,,0.0,,0.0,,0.0,,0.0,,,236.222,0.10424788961589382,7.25,0.0,,,,,,,,,,,283.786,0.2578994969193449,321538.0,0.0603714399522115,,
2015-05-01,5.6,3.703703703703698,62.9,0.15923566878981443,,0.0,,0.0,,0.0,,0.0,,,237.001,0.3297745341246827,7.25,0.0,,,,,,,,,,,284.559,0.27238834896718966,321740.0,0.06282305668381394,,
2015-06-01,5.3,-5.357142857142849,62.7,-0.31796502384736636,,0.0,,0.0,,0.0,,0.0,,,237.657,0.27679208104607333,7.25,0.0,,,,,,,,,,,285.477,0.3226044510979964,321954.0,0.06651333374774193,,
2015-07-01,5.2,-1.8867924528301772,62.6,-0.15948963317384823,,0.0,,0.0,,0.0,,0.0,,,238.034,0.15863197801873063,7.25,0.0,,,,,,,,,,,286.435,0.33557869810878493,322186.0,0.07205998372439293,,
2015-08-01,5.1,-1.9230769230769384,62.6,0.0,,0.0,,0.0,,0.0,,0.0,,,238.033,-0.000420108051790713,7.25,0.0,,,,,,,,,,,287.32,0.3089706216069965,322427.0,0.07480151216998632,,
2015-09-01,5.0,-1.9607843137254832,62.4,-0.31948881789137795,,0.0,,0.0,,0.0,,0.0,,,237.498,-0.22475875193775918,7.25,0.0,,,,,,,,,,,288.385,0.37066685229012464,322670.0,0.07536589677663574,,
2015-10-01,5.0,0.0,62.5,0.1602564102564097,,0.0,,0.0,,0.0,,0.0,,,237.733,0.09894820166906904,7.25,0.0,,,,,,,,,,,289.236,0.29509163097942714,322901.0,0.0715901695230503,,
2015-11-01,5.1,2.0000000000000018,62.5,0.0,,0.0,,0.0,,0.0,,0.0,,,238.017,0.11946174910508756,7.25,0.0,,,,,,,,,,,289.953,0.24789445297266344,323113.0,0.06565479821989406,,
2015-12-01,5.0,-1.9607843137254832,62.7,0.32000000000000917,,0.0,,0.0,,0.0,,0.0,,,237.761,-0.10755534268560574,7.25,0.0,,,,,,,,,,,290.723,0.26556028045925384,323318.0,0.06344529622763773,,
2016-01-01,4.8,-4.0000000000000036,62.7,0.0,75380.0,3.5581810688281257,41.3,-0.48192771084337727,39207.0,2.6979595044136495,78.5390243902439,-0.1921705978984889,,,237.652,-0.04584435630738959,7.25,0.0,,,,,,,,,,,291.7,0.336058722564081,323509.0,0.059074966441707844,,
2016-02-01,4.9,2.083333333333348,62.8,0.15948963317382603,,0.0,,0.0,,0.0,,0.0,,,237.336,-0.13296753235823022,7.25,0.0,,,,,,,,,,,292.617,0.31436407267741995,323687.0,0.05502165318429508,,
2016-03-01,5.0,2.0408163265306145,63.0,0.31847133757962887,,0.0,,0.0,,0.0,,0.0,,,238.08,0.31347962382444194,7.25,0.0,,,,,,,,,,,293.471,0.2918490723368805,323871.0,0.056845038571218254,,
2016-04-01,5.1,2.0000000000000018,62.9,-0.15873015873015817,,0.0,,0.0,,0.0,,0.0,,,238.992,0.38306451612901693,7.25,0.0,,,,,,,,,,,294.397,0.3155337324642016,324061.0,0.05866533280225461,,
2016-05-01,4.8,-5.882352941176472,62.7,-0.31796502384736636,,0.0,,0.0,,0.0,,0.0,,,239.557,0.23640958693178504,7.25,0.0,,,,,,,,,,,295.371,0.3308457626945982,324260.0,0.06140819166762235,,
2016-06-01,4.9,2.083333333333348,62.7,0.0,,0.0,,0.0,,0.0,,0.0,,,240.222,0.2775957287827202,7.25,0.0,,,,,,,,,,,296.306,0.3165510493582602,324476.0,0.06661321162031442,,
2016-07-01,4.8,-2.0408163265306256,62.8,0.15948963317382603,,0.0,,0.0,,0.0,,0.0,,,240.101,-0.05037007434789409,7.25,0.0,,,,,,,,,,,297.192,0.2990152072519736,324697.0,0.068109813977002,,
2016-08-01,4.9,2.083333333333348,62.9,0.15923566878981443,,0.0,,0.0,,0.0,,0.0,,,240.545,0.18492217858316895,7.25,0.0,,,,,,,,,,,298.029,0.28163611402729494,324924.0,0.06991133271943006,,
2016-09-01,5.0,2.0408163265306145,62.9,0.0,,0.0,,0.0,,0.0,,0.0,,,241.176,0.26232097944252075,7.25,0.0,,,,,,,,,,,299.035,0.33755104369039834,325155.0,0.07109354802969925,,
2016-10-01,4.9,-1.9999999999999907,62.8,-0.15898251192368873,,0.0,,0.0,,0.0,,0.0,,,241.741,0.23426874979268764,7.25,0.0,,,,,,,,,,,300.215,0.3946026384871182,325368.0,0.0655072196337203,,
2016-11-01,4.7,-4.081632653061229,62.7,-0.15923566878980333,,0.0,,0.0,,0.0,,0.0,,,242.026,0.11789477167711837,7.25,0.0,,,,,,,,,,,301.223,0.33575937244976206,325562.0,0.05962479407932708,,
2016-12-01,4.7,0.0,62.7,0.0,,0.0,,0.0,,0.0,,0.0,,,242.637,0.2524522158776188,7.25,0.0,,,,,,,,,,,302.271,0.34791499985060703,325742.0,0.05528900793090319,,
2017-01-01,4.7,0.0,62.8,0.15948963317382603,76710.0,1.7643937383921449,41.4,0.2421307506053294,40662.0,3.7110720024485344,78.5390243902439,0.0,,,243.618,0.4043076694815628,7.25,0.0,,,,,,,,,,,303.156,0.29278362793652146,325901.0,0.048811636202894526,,
2017-02-01,4.6,-2.1276595744680993,62.9,0.15923566878981443,,0.0,,0.0,,0.0,,0.0,,,244.006,0.15926573570097524,7.25,0.0,,,,,,,,,,,304.06,0.2981963081713612,326050.0,0.04571940558635301,,
2017-03-01,4.4,-4.347826086956507,62.9,0.0,,0.0,,0.0,,0.0,,0.0,,,243.892,-0.04672016261895173,7.25,0.0,,,,,,,,,,,304.888,0.2723146747352523,326207.0,0.04815212390738566,,
2017-04-01,4.4,0.0,63.0,0.15898251192369983,,0.0,,0.0,,0.0,,0.0,,,244.193,0.12341528217407749,7.25,0.0,,,,,,,,,,,305.692,0.26370339272128174,326371.0,0.050274825494245334,,
2017-05-01,4.4,0.0,62.8,-0.31746031746032743,,0.0,,0.0,,0.0,,0.0,,,244.004,-0.07739779600562935,7.25,0.0,,,,,,,,,,,306.72,0.33628619656387304,326548.0,0.05423275965081853,,
2017-06-01,4.3,-2.272727272727282,62.8,0.0,,0.0,,0.0,,0.0,,0.0,,,244.163,0.0651628661825221,7.25,0.0,,,,,,,,,,,307.681,0.31331507563900907,326743.0,0.05971557014587958,,
2017-07-01,4.3,0.0,62.9,0.15923566878981443,,0.0,,0.0,,0.0,,0.0,,,244.243,0.03276499715354486,7.25,0.0,,,,,,,,,,,308.49,0.26293466284885714,326939.0,0.05998598286727219,,
2017-08-01,4.4,2.3255813953488413,62.9,0.0,,0.0,,0.0,,0.0,,0.0,,,245.183,0.38486261632881824,7.25,0.0,,,,,,,,,,,309.608,0.3624104509060144,327140.0,0.06147935853477726,,
2017-09-01,4.3,-2.272727272727282,63.1,0.31796502384737746,,0.0,,0.0,,0.0,,0.0,,,246.435,0.5106389920997767,7.25,0.0,,,,,,,,,,,310.346,0.2383659336967936,327342.0,0.06174726416825482,,
2017-10-01,4.2,-2.3255813953488302,62.7,-0.6339144215530834,,0.0,,0.0,,0.0,,0.0,,,246.626,0.07750522450138408,7.25,0.0,,,,,,,,,,,311.33,0.3170654688637864,327528.0,0.05682130615687342,,
2017-11-01,4.2,0.0,62.7,0.0,,0.0,,0.0,,0.0,,0.0,,,247.284,0.2668007428251684,7.25,0.0,,,,,,,,,,,312.295,0.30996049208236176,327699.0,0.05220927676412579,,
2017-12-01,4.1,-2.3809523809523947,62.7,0.0,,0.0,,0.0,,0.0,,0.0,,,247.805,0.21068892447551058,7.25,0.0,,,,,,,,,,,313.462,0.37368513745015264,327848.0,0.04546855498490654,,
2018-01-01,4.0,-2.4390243902438935,62.7,0.0,77700.0,1.290574892452101,41.8,0.9661835748792313,42380.0,4.225075008607537,78.6390243902439,0.12732523834664278,,,248.859,0.42533443635115464,7.25,0.0,,,,,,,,,,,314.531,0.34103017271631675,327969.0,0.03690734730728007,,
2018-02-01,4.1,2.499999999999991,63.0,0.4784688995215225,,0.0,,0.0,,0.0,,0.0,,,249.529,0.26922876006090224,7.25,0.0,,,,,,,,,,,315.162,0.2006161554822805,328085.0,0.03536919647892933,,
2018-03-01,4.0,-2.4390243902438935,62.9,-0.15873015873015817,,0.0,,0.0,,0.0,,0.0,,,249.577,0.0192362410782021,7.25,0.0,,,,,,,,,,,315.885,0.22940582938297815,328219.0,0.040843074203333884,,
2018-04-01,4.0,0.0,62.9,0.0,,0.0,,0.0,,0.0,,0.0,,,250.227,0.2604406656061986,7.25,0.0,,,,,,,,,,,316.96,0.3403137217658392,328364.0,0.04417782029682016,,
2018-05-01,3.8,-5.000000000000004,62.9,0.0,,0.0,,0.0,,0.0,,0.0,,,250.792,0.2257949781598212,7.25,0.0,,,,,,,,,,,317.766,0.25429076224130487,328521.0,0.047812793119828,,
2018-06-01,4.0,5.263157894736836,63.0,0.15898251192369983,,0.0,,0.0,,0.0,,0.0,,,251.018,0.09011451720948305,7.25,0.0,,,,,,,,,,,318.607,0.2646601587331654,328692.0,0.052051467029512466,,
2018-07-01,3.8,-5.000000000000004,63.0,0.0,,0.0,,0.0,,0.0,,0.0,,,251.214,0.07808204989283585,7.25,0.0,,,,,,,,,,,319.642,0.3248516197070339,328863.0,0.052024387572569,,
2018-08-01,3.8,0.0,62.6,-0.6349206349206327,,0.0,,0.0,,0.0,,0.0,,,251.663,0.17873207703393845,7.25,0.0,,,,,,,,,,,320.86,0.3810513011431649,329040.0,0.05382180421633631,,
2018-09-01,3.7,-2.631578947368407,62.8,0.31948881789136685,,0.0,,0.0,,0.0,,0.0,,,252.182,0.2062281702117419,7.25,0.0,,,,,,,,,,,321.563,0.21909867231812985,329216.0,0.05348893751520034,,
2018-10-01,3.8,2.7027027027026973,62.9,0.15923566878981443,,0.0,,0.0,,0.0,,0.0,,,252.772,0.2339580144498754,7.25,0.0,,,,,,,,,,,322.447,0.27490724990126836,329379.0,0.04951156687402758,,
2018-11-01,3.8,0.0,62.9,0.0,,0.0,,0.0,,0.0,,0.0,,,252.594,-0.07041919199911595,7.25,0.0,,,,,,,,,,,323.633,0.36781238467096244,329527.0,0.04493304066137682,,
2018-12-01,3.9,2.6315789473684292,63.0,0.15898251192369983,,0.0,,0.0,,0.0,,0.0,,,252.767,0.06848935445813442,7.25,0.0,,,,,,,,,,,324.408,0.2394687809957663,329659.0,0.04005741562906895,,
2019-01-01,4.0,2.564102564102577,63.1,0.15873015873015817,83260.0,7.155727155727165,41.9,0.23923444976077235,43682.0,3.07220386974989,78.7878048780488,0.189194218720945,,,252.561,-0.08149798035343991,7.25,0.0,,,,,,,,,,,325.314,0.2792779462898576,329766.0,0.03245778213245565,,
2019-02-01,3.8,-5.000000000000004,63.1,0.0,,0.0,,0.0,,0.0,,0.0,,,253.319,0.3001255142321968,7.25,0.0,,,,,,,,,,,326.22,0.27850015677162165,329862.0,0.029111551827654125,,
2019-03-01,3.8,0.0,63.0,-0.15847860538827918,,0.0,,0.0,,0.0,,0.0,,,254.277,0.37817929172307974,7.25,0.0,,,,,,,,,,,327.539,0.4043283673594411,329977.0,0.03486306394795413,,
2019-04-01,3.7,-2.631578947368407,62.8,-0.31746031746032743,,0.0,,0.0,,0.0,,0.0,,,255.233,0.3759679404743643,7.25,0.0,,,,,,,,,,,328.816,0.3898772359932634,330103.0,0.03818447952432802,,
2019-05-01,3.6,-2.7027027027027084,62.9,0.15923566878981443,,0.0,,0.0,,0.0,,0.0,,,255.296,0.02468332856644384,7.25,0.0,,,,,,,,,,,329.617,0.24360128460902963,330240.0,0.04150219779885944,,
2019-06-01,3.6,0.0,63.0,0.15898251192369983,,0.0,,0.0,,0.0,,0.0,,,255.213,-0.03251128102280676,7.25,0.0,,,,,,,,,,,330.919,0.39500389846396367,330393.0,0.046329941860467905,,
2019-07-01,3.7,2.77777777777779,63.1,0.15873015873015817,,0.0,,0.0,,0.0,,0.0,,,255.802,0.23078761661827762,7.25,0.0,,,,,,,,,,,331.935,0.3070237731892078,330553.0,0.048427176120569015,,
2019-08-01,3.6,-2.7027027027027084,63.1,0.0,,0.0,,0.0,,0.0,,0.0,,,256.036,0.09147700174354512,7.25,0.0,,,,,,,,,,,332.781,0.25486917619412797,330729.0,0.05324410911411448,,
2019-09-01,3.5,-2.777777777777779,63.2,0.15847860538826808,,0.0,,0.0,,0.0,,0.0,,,256.43,0.1538846099767177,7.25,0.0,,,,,,,,,,,333.92,0.3422671366454244,330904.0,0.052913412491806255,,
2019-10-01,3.6,2.857142857142869,63.3,0.15822784810126667,,0.0,,0.0,,0.0,,0.0,,,257.155,0.2827282299262768,7.25,0.0,,,,,,,,,,,334.558,0.1910637278389915,331066.0,0.04895679713754486,,
2019-11-01,3.6,0.0,63.3,0.0,,0.0,,0.0,,0.0,,0.0,,,257.879,0.281542260504386,7.25,0.0,,,,,,,,,,,335.484,0.2767830988946507,331213.0,0.04440202255744374,,
2019-12-01,3.6,0.0,63.3,0.0,,0.0,,0.0,,0.0,,0.0,,,258.63,0.29122185210892493,7.25,0.0,,,,,,,,,,,336.418,0.27840373907548344,331345.0,0.03985350816544386,,
2020-01-01,3.6,0.0,63.3,0.0,81580.0,-2.017775642565456,40.0,-4.534606205250591,42886.0,-1.8222608854905897,76.9804878048781,-2.2939045909048383,,,259.127,0.19216641534238743,7.25,0.0,,,,,,,,,,,337.591,0.3486733765731831,331443.0,0.02957642336538502,,
2020-02-01,3.5,-2.777777777777779,63.3,0.0,,0.0,,0.0,,0.0,,0.0,,,259.25,0.04746707213065804,7.25,0.0,,,,,,,,,,,338.489,0.2660023519584165,331525.0,0.024740302254078195,,
2020-03-01,4.4,25.714285714285733,62.6,-1.1058451816745585,,0.0,,0.0,,0.0,,0.0,,,258.076,-0.4528447444551498,7.25,0.0,,,,,,,,,,,339.502,0.2992711727707542,331667.0,0.04283236558328962,,
2020-04-01,14.8,236.36363636363632,60.1,-3.9936102236421744,,0.0,,0.0,,0.0,,0.0,,,256.032,-0.7920147553434065,7.25,0.0,,,,,,,,,,,340.225,0.21295898109583433,331750.0,0.02502510047728279,,
2020-05-01,13.2,-10.810810810810823,60.8,1.1647254575707144,,0.0,,0.0,,0.0,,0.0,,,255.802,-0.08983252093487382,7.25,0.0,,,,,,,,,,,341.007,0.22984789477551448,331751.0,0.00030143180105302037,,
2020-06-01,11.0,-16.666666666666664,61.5,1.1513157894736947,,0.0,,0.0,,0.0,,0.0,,,257.042,0.4847499237691677,7.25,0.0,,,,,,,,,,,341.524,0.1516097910013503,331795.0,0.013262959267645869,,
2020-07-01,10.2,-7.272727272727275,61.5,0.0,,0.0,,0.0,,0.0,,0.0,,,258.352,0.5096443382793581,7.25,0.0,,,,,,,,,,,342.312,0.23073049039012972,331861.0,0.01989180066004348,,
2020-08-01,8.4,-17.647058823529406,61.7,0.3252032520325354,,0.0,,0.0,,0.0,,0.0,,,259.316,0.3731343283582156,7.25,0.0,,,,,,,,,,,342.65,0.09874033045875752,331936.0,0.022599823420055287,,
2020-09-01,7.8,-7.142857142857151,61.4,-0.4862236628849326,,0.0,,0.0,,0.0,,0.0,,,259.997,0.2626139536318739,7.25,0.0,,,,,,,,,,,342.986,0.09805924412666922,332017.0,0.024402294418202075,,
2020-10-01,6.9,-11.538461538461531,61.7,0.48859934853420217,,0.0,,0.0,,0.0,,0.0,,,260.319,0.1238475828567287,7.25,0.0,,,,,,,,,,,343.502,0.1504434583335712,332092.0,0.022589204769629667,,
2020-11-01,6.7,-2.898550724637683,61.5,-0.32414910858995505,,0.0,,0.0,,0.0,,0.0,,,260.911,0.2274132890799363,7.25,0.0,,,,,,,,,,,343.731,0.06666627850784312,332129.0,0.011141490912147667,,
2020-12-01,6.7,0.0,61.5,0.0,,0.0,,0.0,,0.0,,0.0,,,262.045,0.4346309661148906,7.25,0.0,,,,,,,,,,,344.125,0.11462451742787483,332113.0,-0.004817405285295617,,
2021-01-01,6.4,-4.477611940298509,61.4,-0.1626016260162677,81270.0,-0.3799950968374599,39.7,-0.7499999999999951,48480.0,13.043883784918165,76.3292682926829,-0.8459539953109108,,,262.639,0.226678623900467,7.25,0.0,,,,,,,,,,,344.469,0.09996367598983369,332058.0,-0.016560628460793314,,
2021-02-01,6.2,-3.125,61.4,0.0,,0.0,,0.0,,0.0,,0.0,,,263.573,0.3556212139095738,7.25,0.0,,,,,,,,,,,345.073,0.17534233849780811,332034.0,-0.007227653000374534,,
2021-03-01,6.1,-1.6129032258064613,61.5,0.16286644951140072,,0.0,,0.0,,0.0,,0.0,,,264.847,0.4833575517978028,7.25,0.0,,,,,,,,,,,345.669,0.17271707725612373,332074.0,0.012046959046352335,,
2021-04-01,6.1,0.0,61.6,0.1626016260162677,,0.0,,0.0,,0.0,,0.0,,,266.625,0.6713309948762847,7.25,0.0,,,,,,,,,,,346.38,0.20568810046606156,332140.0,0.019875088082765835,,
2021-05-01,5.8,-4.91803278688524,61.6,0.0,,0.0,,0.0,,0.0,,0.0,,,268.404,0.6672292545710334,7.25,0.0,,,,,,,,,,,347.23,0.24539523067153013,332212.0,0.02167760582887368,,
2021-06-01,5.9,1.7241379310344973,61.7,0.16233766233766378,,0.0,,0.0,,0.0,,0.0,,,270.71,0.8591526206762845,7.25,0.0,,,,,,,,,,,348.091,0.2479624456412255,332299.0,0.02618809675749567,,
2021-07-01,5.4,-8.47457627118644,61.8,0.16207455429497752,,0.0,,0.0,,0.0,,0.0,,,271.965,0.46359572974770114,7.25,0.0,,,,,,,,,,,348.889,0.2292503971662585,332455.0,0.046945672421516704,,
2021-08-01,5.1,-5.55555555555557,61.7,-0.16181229773462036,,0.0,,0.0,,0.0,,0.0,,,272.752,0.28937547110843287,7.25,0.0,,,,,,,,,,,349.993,0.31643302024426667,332644.0,0.056849799220937136,,
2021-09-01,4.7,-7.843137254901955,61.7,0.0,,0.0,,0.0,,0.0,,0.0,,,273.942,0.4362937760309826,7.25,0.0,,,,,,,,,,,351.323,0.3800076001519992,332805.0,0.048400091389000366,,
2021-10-01,4.5,-4.255319148936176,61.8,0.16207455429497752,,0.0,,0.0,,0.0,,0.0,,,276.528,0.9439954442911347,7.25,0.0,,,,,,,,,,,352.757,0.4081713978304924,332961.0,0.04687429575878088,,
2021-11-01,4.2,-6.666666666666665,61.9,0.16181229773462036,,0.0,,0.0,,0.0,,0.0,,,278.824,0.830295666261649,7.25,0.0,,,,,,,,,,,354.21,0.4118982755834777,333117.0,0.04685233405714584,,
2021-12-01,3.9,-7.142857142857151,62.0,0.1615508885298933,,0.0,,0.0,,0.0,,0.0,,,280.806,0.7108426821220482,7.25,0.0,,,,,,,,,,,355.551,0.37858897264335667,333260.0,0.042927860181252164,,
2022-01-01,4.0,2.564102564102577,62.2,0.3225806451612856,79500.0,-2.1779254337393916,41.7,5.037783375314864,52905.0,9.127475247524753,77.4341463414634,1.4475155775683257,,,282.542,0.6182204083958309,7.25,0.0,,,,,,,,,,,357.396,0.5189128985715108,333360.0,0.03000660145231482,,
2022-02-01,3.8,-5.000000000000004,62.2,0.0,,0.0,,0.0,,0.0,,0.0,,,284.525,0.7018425579205845,7.25,0.0,,,,,,,,,,,359.395,0.5593235514667061,333457.0,0.02909767218621795,,
2022-03-01,3.7,-2.631578947368407,62.3,0.1607717041800516,,0.0,,0.0,,0.0,,0.0,,,287.467,1.0340040418240992,7.25,0.0,,,,,,,,,,,361.0,0.4465838422905266,333610.0,0.045882977415367954,,
2022-04-01,3.7,0.0,62.2,-0.16051364365969878,,0.0,,0.0,,0.0,,0.0,,,288.582,0.3878706077567129,7.25,0.0,,,,,,,,,,,363.086,0.5778393351800526,333792.0,0.054554719582755595,,
2022-05-01,3.6,-2.7027027027027084,62.3,0.1607717041800516,,0.0,,0.0,,0.0,,0.0,,,291.299,0.9415001628653163,7.25,0.0,,,,,,,,,,,365.364,0.6273995692480439,333976.0,0.055124149170748815,,
2022-06-01,3.6,0.0,62.2,-0.16051364365969878,,0.0,,0.0,,0.0,,0.0,,,295.072,1.2952327333770608,7.25,0.0,,,,,,,,,,,368.231,0.784696905004334,334168.0,0.05748916089778344,,
2022-07-01,3.5,-2.777777777777779,62.1,-0.1607717041800627,,0.0,,0.0,,0.0,,0.0,,,294.94,-0.04473484437697017,7.25,0.0,,,,,,,,,,,370.953,0.7392098981345852,334393.0,0.0673314021689686,,
2022-08-01,3.6,2.857142857142869,62.3,0.32206119162641045,,0.0,,0.0,,0.0,,0.0,,,295.162,0.07526954634839989,7.25,0.0,,,,,,,,,,,373.649,0.7267767075613385,334652.0,0.07745377445103063,,
2022-09-01,3.5,-2.777777777777779,62.3,0.0,,0.0,,0.0,,0.0,,0.0,,,296.421,0.4265454225137466,7.25,0.0,,,,,,,,,,,376.648,0.8026249233906713,334912.0,0.07769264788497487,,
2022-10-01,3.6,2.857142857142869,62.2,-0.16051364365969878,,0.0,,0.0,,0.0,,0.0,,,297.979,0.5256037865063456,7.25,0.0,,,,,,,,,,,379.275,0.6974681931139814,335155.0,0.07255637301739615,,
2022-11-01,3.6,0.0,62.1,-0.1607717041800627,,0.0,,0.0,,0.0,,0.0,,,298.708,0.24464811278648302,7.25,0.0,,,,,,,,,,,382.218,0.7759541229978462,335386.0,0.06892333397980899,,
2022-12-01,3.5,-2.777777777777779,62.3,0.32206119162641045,,0.0,,0.0,,0.0,,0.0,,,298.808,0.03347750980888797,7.25,0.0,,,,,,,,,,,385.182,0.7754736825581254,335604.0,0.06499973165248196,,
2023-01-01,3.5,0.0,62.4,0.16051364365972098,82690.0,4.012578616352203,41.8,0.23980815347719453,55861.0,5.5873735941782465,78.3853658536585,1.228423837722037,,,300.456,0.5515247249069821,7.25,0.0,,,,,,,,,,,387.957,0.7204386497811299,335807.0,0.06048795604343127,,
2023-02-01,3.6,2.857142857142869,62.5,0.1602564102564097,,0.0,,0.0,,0.0,,0.0,,,301.476,0.33948398434380245,7.25,0.0,,,,,,,,,,,390.833,0.741319269919094,336015.0,0.06194034073143673,,
2023-03-01,3.5,-2.777777777777779,62.6,0.16000000000000458,,0.0,,0.0,,0.0,,0.0,,,301.643,0.05539412755906081,7.25,0.0,,,,,,,,,,,392.795,0.5020046925413135,336232.0,0.06458045027750714,,
2023-04-01,3.4,-2.857142857142858,62.6,0.0,,0.0,,0.0,,0.0,,0.0,,,302.858,0.4027940313549472,7.25,0.0,,,,,,,,,,,395.062,0.57714583943278,336451.0,0.06513359822979403,,
2023-05-01,3.6,5.882352941176472,62.6,0.0,,0.0,,0.0,,0.0,,0.0,,,303.316,0.15122598709624846,7.25,0.0,,,,,,,,,,,397.024,0.49663090856624237,336679.0,0.06776618289141556,,
2023-06-01,3.6,0.0,62.6,0.0,,0.0,,0.0,,0.0,,0.0,,,304.099,0.2581466193672721,7.25,0.0,,,,,,,,,,,398.968,0.4896429434996463,336925.0,0.0730666302323657,,
2023-07-01,3.5,-2.777777777777779,62.6,0.0,,0.0,,0.0,,0.0,,0.0,,,304.615,0.16968158395787025,7.25,0.0,,,,,,,,,,,400.798,0.4586834031802045,337200.0,0.0816205386955593,,
2023-08-01,3.7,5.714285714285716,62.8,0.31948881789136685,,0.0,,0.0,,0.0,,0.0,,,306.138,0.49997537875678955,7.25,0.0,,,,,,,,,,,402.673,0.4678167056721749,337501.0,0.08926453143534019,,
2023-09-01,3.8,2.7027027027026973,62.7,-0.15923566878980333,,0.0,,0.0,,0.0,,0.0,,,307.374,0.4037394900339164,7.25,0.0,,,,,,,,,,,404.578,0.4730885855272149,337800.0,0.08859233009679279,,
2023-10-01,3.9,2.6315789473684292,62.7,0.0,,0.0,,0.0,,0.0,,0.0,,,307.653,0.09076890042749586,7.25,0.0,,,,,,,,,,,406.513,0.4782761296956428,338088.0,0.08525754884547432,,
2023-11-01,3.7,-5.128205128205121,62.8,0.15948963317382603,,0.0,,0.0,,0.0,,0.0,,,308.087,0.14106802143973862,7.25,0.0,,,,,,,,,,,408.47,0.48141141857702685,338366.0,0.08222711246776981,,
2023-12-01,3.8,2.7027027027026973,62.5,-0.4777070063694211,,0.0,,0.0,,0.0,,0.0,,,308.735,0.21033019893732519,7.25,0.0,,,,,,,,,,,410.051,0.38705412882218404,338626.0,0.07683987161830608,,
2024-01-01,3.7,-2.631578947368407,62.5,0.0,83730.0,1.2577095174749031,,0.0,58481.0,4.6902132077836,,0.0,,,309.794,0.34301261599751776,7.25,0.0,,,,,,,,,,,411.551,0.3658081555709014,338867.0,0.07116996332237058,,
2024-02-01,3.9,5.405405405405395,62.6,0.16000000000000458,,0.0,,0.0,,0.0,,0.0,,,311.022,0.3963924414288167,7.25,0.0,,,,,,,,,,,413.33,0.43226720382163464,339114.0,0.07288995387570996,,
2024-03-01,3.9,0.0,62.7,0.15974440894568342,,0.0,,0.0,,0.0,,0.0,,,312.107,0.34884992058441533,7.25,0.0,,,,,,,,,,,415.084,0.42435826095372775,339378.0,0.07784992657335899,,
2024-04-01,3.9,0.0,62.7,0.0,,0.0,,0.0,,0.0,,0.0,,,313.016,0.2912462713108077,7.25,0.0,,,,,,,,,,,416.554,0.35414518507097537,339648.0,0.0795573077807088,,
2024-05-01,4.0,2.564102564102577,62.6,-0.15948963317384823,,0.0,,0.0,,0.0,,0.0,,,313.14,0.03961458839163434,7.25,0.0,,,,,,,,,,,418.116,0.37498139496920935,339927.0,0.0821438665912888,,
